name,url,country,article_title,revision_id,quality_score
Mahmoud Ahmad Marei,https://en.wikipedia.org/wiki/Mahmoud_Ahmad_Marei,Syria,Mahmoud_Ahmad_Marei,1230265066,C
Muhammad Talab Hilal,https://en.wikipedia.org/wiki/Muhammad_Talab_Hilal,Syria,Muhammad_Talab_Hilal,1177246555,Stub
Mustafa al-Mousa,https://en.wikipedia.org/wiki/Mustafa_al-Mousa,Syria,Mustafa_al-Mousa,1232328719,Start
Mustafa al-Siba'i,https://en.wikipedia.org/wiki/Mustafa_al-Siba'i,Syria,Mustafa_al-Siba'i,1222139654,Start
Shukri al-Quwatli,https://en.wikipedia.org/wiki/Shukri_al-Quwatli,Syria,Shukri_al-Quwatli,1249646378,Stub
Nasim al-Safarjalani,https://en.wikipedia.org/wiki/Nasim_al-Safarjalani,Syria,Nasim_al-Safarjalani,1170899887,C
Salem al-Meslet,https://en.wikipedia.org/wiki/Salem_al-Meslet,Syria,Salem_al-Meslet,1233316986,Stub
Muhammad al-Sufi,https://en.wikipedia.org/wiki/Muhammad_al-Sufi,Syria,Muhammad_al-Sufi,1240829022,Stub
Mohammad Farouk Tayfour,https://en.wikipedia.org/wiki/Mohammad_Farouk_Tayfour,Syria,Mohammad_Farouk_Tayfour,1227582547,C
Huang Chaoqin,https://en.wikipedia.org/wiki/Huang_Chaoqin,Taiwan,Huang_Chaoqin,1224455287,Start
Li Huang,https://en.wikipedia.org/wiki/Li_Huang,Taiwan,Li_Huang,1213839588,C
Lin Tze-luen,https://en.wikipedia.org/wiki/Lin_Tze-luen,Taiwan,Lin_Tze-luen,1246285698,Start
Liu Yongfu,https://en.wikipedia.org/wiki/Liu_Yongfu,Taiwan,Liu_Yongfu,1206475050,C
Chiu Feng-chia,https://en.wikipedia.org/wiki/Chiu_Feng-chia,Taiwan,Chiu_Feng-chia,1235021705,C
Jay N. Shih,https://en.wikipedia.org/wiki/Jay_N._Shih,Taiwan,Jay_N._Shih,1191671988,Start
Wu Fang-ming,https://en.wikipedia.org/wiki/Wu_Fang-ming,Taiwan,Wu_Fang-ming,1243517167,Start
Wu Heling,https://en.wikipedia.org/wiki/Wu_Heling,Taiwan,Wu_Heling,1226731801,FA
Xie Jieshi,https://en.wikipedia.org/wiki/Xie_Jieshi,Taiwan,Xie_Jieshi,1232710892,C
Zheng Kezang,https://en.wikipedia.org/wiki/Zheng_Kezang,Taiwan,Zheng_Kezang,1234135483,Start
Olimzhon Boboyev,https://en.wikipedia.org/wiki/Olimzhon_Boboyev,Tajikistan,Olimzhon_Boboyev,1161594734,Start
Torokul Dzhanuzakov,https://en.wikipedia.org/wiki/Torokul_Dzhanuzakov,Tajikistan,Torokul_Dzhanuzakov,1242155530,GA
Mahmadali Hayit,https://en.wikipedia.org/wiki/Mahmadali_Hayit,Tajikistan,Mahmadali_Hayit,1177322940,C
Muhiddin Kabiri,https://en.wikipedia.org/wiki/Muhiddin_Kabiri,Tajikistan,Muhiddin_Kabiri,1228369923,Start
Umarali Kuvvatov,https://en.wikipedia.org/wiki/Umarali_Kuvvatov,Tajikistan,Umarali_Kuvvatov,1220293678,Stub
Bobo Makhamov,https://en.wikipedia.org/wiki/Bobo_Makhamov,Tajikistan,Bobo_Makhamov,1250343350,Start
Maksud Ibragimov,https://en.wikipedia.org/wiki/Maksud_Ibragimov,Tajikistan,Maksud_Ibragimov,1250091255,Start
Nusratullo Maksum,https://en.wikipedia.org/wiki/Nusratullo_Maksum,Tajikistan,Nusratullo_Maksum,1248230055,Stub
Abduhalim Nazarzoda,https://en.wikipedia.org/wiki/Abduhalim_Nazarzoda,Tajikistan,Abduhalim_Nazarzoda,1244341302,Start
Alim Sherzamonov,https://en.wikipedia.org/wiki/Alim_Sherzamonov,Tajikistan,Alim_Sherzamonov,1220345957,B
Shirinsho Shotemur,https://en.wikipedia.org/wiki/Shirinsho_Shotemur,Tajikistan,Shirinsho_Shotemur,1242146416,Start
Bozor Sobir,https://en.wikipedia.org/wiki/Bozor_Sobir,Tajikistan,Bozor_Sobir,1205364044,Stub
Shukhrat Sultonov,https://en.wikipedia.org/wiki/Shukhrat_Sultonov,Tajikistan,Shukhrat_Sultonov,1193501274,C
Nur Tabar,https://en.wikipedia.org/wiki/Nur_Tabar,Tajikistan,Nur_Tabar,1135059804,Start
Timothy Apiyo,https://en.wikipedia.org/wiki/Timothy_Apiyo,Tanzania,Timothy_Apiyo,1235330925,Start
Jumaa Aweso,https://en.wikipedia.org/wiki/Jumaa_Aweso,Tanzania,Jumaa_Aweso,1237150214,Start
Hussein Bashe,https://en.wikipedia.org/wiki/Hussein_Bashe,Tanzania,Hussein_Bashe,1245156735,Start
Maurice Henry Dorman,https://en.wikipedia.org/wiki/Maurice_Henry_Dorman,Tanzania,Maurice_Henry_Dorman,1245480733,Start
Fundikira III,https://en.wikipedia.org/wiki/Fundikira_III,Tanzania,Fundikira_III,1174880016,Stub
Josephat Gwajima,https://en.wikipedia.org/wiki/Josephat_Gwajima,Tanzania,Josephat_Gwajima,1166437594,Start
Issa Kassim Issa,https://en.wikipedia.org/wiki/Issa_Kassim_Issa,Tanzania,Issa_Kassim_Issa,1138540336,Start
Bonnah Kaluwa,https://en.wikipedia.org/wiki/Bonnah_Kaluwa,Tanzania,Bonnah_Kaluwa,1184183821,C
Michael Kamaliza,https://en.wikipedia.org/wiki/Michael_Kamaliza,Tanzania,Michael_Kamaliza,1242314566,Stub
Jeremiah Kasambala,https://en.wikipedia.org/wiki/Jeremiah_Kasambala,Tanzania,Jeremiah_Kasambala,1214791663,Stub
Hemed Khamis,https://en.wikipedia.org/wiki/Hemed_Khamis,Tanzania,Hemed_Khamis,1065741571,Stub
Adam Kimbisa,https://en.wikipedia.org/wiki/Adam_Kimbisa,Tanzania,Adam_Kimbisa,1152096144,Stub
Saed Kubenea,https://en.wikipedia.org/wiki/Saed_Kubenea,Tanzania,Saed_Kubenea,1145252802,Stub
Elias John Kwandikwa,https://en.wikipedia.org/wiki/Elias_John_Kwandikwa,Tanzania,Elias_John_Kwandikwa,1232074429,Start
Theddy Ladislaus,https://en.wikipedia.org/wiki/Theddy_Ladislaus,Tanzania,Theddy_Ladislaus,1238999184,Start
Michael C. Latham,https://en.wikipedia.org/wiki/Michael_C._Latham,Tanzania,Michael_C._Latham,1174105516,Start
Paul Makonda,https://en.wikipedia.org/wiki/Paul_Makonda,Tanzania,Paul_Makonda,1234668593,Start
Julie Manning,https://en.wikipedia.org/wiki/Julie_Manning,Tanzania,Julie_Manning,1216899017,Start
Salome Joseph Mbatia,https://en.wikipedia.org/wiki/Salome_Joseph_Mbatia,Tanzania,Salome_Joseph_Mbatia,1152809878,Stub
Ruth Hiyob Mollel,https://en.wikipedia.org/wiki/Ruth_Hiyob_Mollel,Tanzania,Ruth_Hiyob_Mollel,1158305325,Stub
Ibrahim Saidi Rashidi Msabaha,https://en.wikipedia.org/wiki/Ibrahim_Saidi_Rashidi_Msabaha,Tanzania,Ibrahim_Saidi_Rashidi_Msabaha,1209101831,Start
Albert Msando,https://en.wikipedia.org/wiki/Albert_Msando,Tanzania,Albert_Msando,1218472050,Start
John Mwakangale,https://en.wikipedia.org/wiki/John_Mwakangale,Tanzania,John_Mwakangale,1248614235,Start
Juma Mwapachu,https://en.wikipedia.org/wiki/Juma_Mwapachu,Tanzania,Juma_Mwapachu,1245069740,Stub
Abdullah Mwinyi,https://en.wikipedia.org/wiki/Abdullah_Mwinyi,Tanzania,Abdullah_Mwinyi,1167472782,Start
Asanterabi Zephaniah Nsilo Swai,https://en.wikipedia.org/wiki/Asanterabi_Zephaniah_Nsilo_Swai,Tanzania,Asanterabi_Zephaniah_Nsilo_Swai,1152270041,Start
Mateo Qares,https://en.wikipedia.org/wiki/Mateo_Qares,Tanzania,Mateo_Qares,1244548143,Start
Augustino Ramadhani,https://en.wikipedia.org/wiki/Augustino_Ramadhani,Tanzania,Augustino_Ramadhani,1175656782,B
Catherine Ruge,https://en.wikipedia.org/wiki/Catherine_Ruge,Tanzania,Catherine_Ruge,1104077288,Stub
Festo Sanga,https://en.wikipedia.org/wiki/Festo_Sanga,Tanzania,Festo_Sanga,1207830108,B
Abdallah Ulega,https://en.wikipedia.org/wiki/Abdallah_Ulega,Tanzania,Abdallah_Ulega,1237192582,Start
Mwita Waitara,https://en.wikipedia.org/wiki/Mwita_Waitara,Tanzania,Mwita_Waitara,1175946667,Start
Akanat Promphan,https://en.wikipedia.org/wiki/Akanat_Promphan,Thailand,Akanat_Promphan,1246144492,Stub
Borwornsak Uwanno,https://en.wikipedia.org/wiki/Borwornsak_Uwanno,Thailand,Borwornsak_Uwanno,1164622554,Stub
Bunsong Noisophon,https://en.wikipedia.org/wiki/Bunsong_Noisophon,Thailand,Bunsong_Noisophon,1250305357,Stub
Chada Thaiseth,https://en.wikipedia.org/wiki/Chada_Thaiseth,Thailand,Chada_Thaiseth,1248956827,Stub
Chaithawat Tulathon,https://en.wikipedia.org/wiki/Chaithawat_Tulathon,Thailand,Chaithawat_Tulathon,1250055355,C
Charoen Suepsaeng,https://en.wikipedia.org/wiki/Charoen_Suepsaeng,Thailand,Charoen_Suepsaeng,1232708031,C
Chatchawal Kong-udom,https://en.wikipedia.org/wiki/Chatchawal_Kong-udom,Thailand,Chatchawal_Kong-udom,1167987847,Start
Chob Yodkaew,https://en.wikipedia.org/wiki/Chob_Yodkaew,Thailand,Chob_Yodkaew,1067190492,C
Cholnan Srikaew,https://en.wikipedia.org/wiki/Cholnan_Srikaew,Thailand,Cholnan_Srikaew,1235669240,GA
Chonthicha Jaengraew,https://en.wikipedia.org/wiki/Chonthicha_Jaengraew,Thailand,Chonthicha_Jaengraew,1225928531,C
Chuwit Chitsakul,https://en.wikipedia.org/wiki/Chuwit_Chitsakul,Thailand,Chuwit_Chitsakul,1067190867,C
Hangthong Thammawattana,https://en.wikipedia.org/wiki/Hangthong_Thammawattana,Thailand,Hangthong_Thammawattana,1233611324,Stub
Kasidej Chutimant,https://en.wikipedia.org/wiki/Kasidej_Chutimant,Thailand,Kasidej_Chutimant,1223927680,Stub
Khrong Chandawong,https://en.wikipedia.org/wiki/Khrong_Chandawong,Thailand,Khrong_Chandawong,1126977537,C
Kriangkrai Srirak,https://en.wikipedia.org/wiki/Kriangkrai_Srirak,Thailand,Kriangkrai_Srirak,1250846650,Stub
Maris Sangiampongsa,https://en.wikipedia.org/wiki/Maris_Sangiampongsa,Thailand,Maris_Sangiampongsa,1247198623,Stub
Mongkol Surasajja,https://en.wikipedia.org/wiki/Mongkol_Surasajja,Thailand,Mongkol_Surasajja,1250305183,Start
Natthaphong Ruengpanyawut,https://en.wikipedia.org/wiki/Natthaphong_Ruengpanyawut,Thailand,Natthaphong_Ruengpanyawut,1251034344,GA
Nukun Prachuapmo,https://en.wikipedia.org/wiki/Nukun_Prachuapmo,Thailand,Nukun_Prachuapmo,1233734595,Stub
Padipat Suntiphada,https://en.wikipedia.org/wiki/Padipat_Suntiphada,Thailand,Padipat_Suntiphada,1246289890,Start
Pallop Pinmanee,https://en.wikipedia.org/wiki/Pallop_Pinmanee,Thailand,Pallop_Pinmanee,1250846411,C
Phayom Chulanont,https://en.wikipedia.org/wiki/Phayom_Chulanont,Thailand,Phayom_Chulanont,1244304302,Start
Pichit Chuenban,https://en.wikipedia.org/wiki/Pichit_Chuenban,Thailand,Pichit_Chuenban,1245657061,C
Pita Limjaroenrat,https://en.wikipedia.org/wiki/Pita_Limjaroenrat,Thailand,Pita_Limjaroenrat,1250883874,Stub
Rangsiman Rome,https://en.wikipedia.org/wiki/Rangsiman_Rome,Thailand,Rangsiman_Rome,1249147389,Start
Rukchanok Srinork,https://en.wikipedia.org/wiki/Rukchanok_Srinork,Thailand,Rukchanok_Srinork,1239869578,Stub
Samak Jalikula,https://en.wikipedia.org/wiki/Samak_Jalikula,Thailand,Samak_Jalikula,1229939327,GA
Sang Phathanothai,https://en.wikipedia.org/wiki/Sang_Phathanothai,Thailand,Sang_Phathanothai,1246817296,C
Sereepisuth Temeeyaves,https://en.wikipedia.org/wiki/Sereepisuth_Temeeyaves,Thailand,Sereepisuth_Temeeyaves,1245656316,Start
Singsuk Singpai,https://en.wikipedia.org/wiki/Singsuk_Singpai,Thailand,Singsuk_Singpai,1250845346,Stub
So Sethaputra,https://en.wikipedia.org/wiki/So_Sethaputra,Thailand,So_Sethaputra,1243909413,C
Sodsai Rungphothong,https://en.wikipedia.org/wiki/Sodsai_Rungphothong,Thailand,Sodsai_Rungphothong,1223116979,Stub
Sophon Suphapong,https://en.wikipedia.org/wiki/Sophon_Suphapong,Thailand,Sophon_Suphapong,1056597902,C
Suchatvee Suwansawat,https://en.wikipedia.org/wiki/Suchatvee_Suwansawat,Thailand,Suchatvee_Suwansawat,1175896229,Stub
Surangkana Wayuparb,https://en.wikipedia.org/wiki/Surangkana_Wayuparb,Thailand,Surangkana_Wayuparb,1248232277,Stub
Suriya Chindawongse,https://en.wikipedia.org/wiki/Suriya_Chindawongse,Thailand,Suriya_Chindawongse,1249276735,Start
Sutin Klungsang,https://en.wikipedia.org/wiki/Sutin_Klungsang,Thailand,Sutin_Klungsang,1250403525,Start
Teerakiat Jaroensettasin,https://en.wikipedia.org/wiki/Teerakiat_Jaroensettasin,Thailand,Teerakiat_Jaroensettasin,1241986465,C
Thamanat Prompow,https://en.wikipedia.org/wiki/Thamanat_Prompow,Thailand,Thamanat_Prompow,1245657040,Start
Tiang Sirikhanth,https://en.wikipedia.org/wiki/Tiang_Sirikhanth,Thailand,Tiang_Sirikhanth,1227006295,B
Vichien Khaokham,https://en.wikipedia.org/wiki/Vichien_Khaokham,Thailand,Vichien_Khaokham,1192271750,Start
Luang Wichitwathakan,https://en.wikipedia.org/wiki/Luang_Wichitwathakan,Thailand,Luang_Wichitwathakan,1250036285,Stub
Yat Hwaidi,https://en.wikipedia.org/wiki/Yat_Hwaidi,Thailand,Yat_Hwaidi,1130454039,Start
Jacques Amouzou,https://en.wikipedia.org/wiki/Jacques_Amouzou,Togo,Jacques_Amouzou,1236879215,Stub
Myriam Dossou D'Almeida,https://en.wikipedia.org/wiki/Myriam_Dossou_D'Almeida,Togo,Myriam_Dossou_D'Almeida,1244179914,Start
Issifou Tabiou Taffa,https://en.wikipedia.org/wiki/Issifou_Tabiou_Taffa,Togo,Issifou_Tabiou_Taffa,1181550325,GA
Kodjo Amegnisso Tossou,https://en.wikipedia.org/wiki/Kodjo_Amegnisso_Tossou,Togo,Kodjo_Amegnisso_Tossou,1236879216,Start
Clément Nyaletsossi Voule,https://en.wikipedia.org/wiki/Clément_Nyaletsossi_Voule,Togo,Clément_Nyaletsossi_Voule,1230364278,Start
Sani Yaya,https://en.wikipedia.org/wiki/Sani_Yaya,Togo,Sani_Yaya,1194998590,C
Solomone Ula Ata,https://en.wikipedia.org/wiki/Solomone_Ula_Ata,Tonga,Solomone_Ula_Ata,1250943146,Stub
Shirley Waldemar Baker,https://en.wikipedia.org/wiki/Shirley_Waldemar_Baker,Tonga,Shirley_Waldemar_Baker,1242004639,Start
Enele Maʻafu,https://en.wikipedia.org/wiki/Enele_Maʻafu,Tonga,Enele_Maʻafu,1186703938,Stub
Siaosi Tukuʻaho,https://en.wikipedia.org/wiki/Siaosi_Tukuʻaho,Tonga,Siaosi_Tukuʻaho,1230153470,Stub
Semisi Sika,https://en.wikipedia.org/wiki/Semisi_Sika,Tonga,Semisi_Sika,1224037686,Stub
Sione Tupou Mateialona,https://en.wikipedia.org/wiki/Sione_Tupou_Mateialona,Tonga,Sione_Tupou_Mateialona,1222110849,C
Siosateki Tonga,https://en.wikipedia.org/wiki/Siosateki_Tonga,Tonga,Siosateki_Tonga,1222110851,Start
Tevita Tuʻivakano,https://en.wikipedia.org/wiki/Tevita_Tuʻivakano,Tonga,Tevita_Tuʻivakano,1236426768,C
Viliami Tupoulahi Mailefihi Tuku'aho,https://en.wikipedia.org/wiki/Viliami_Tupoulahi_Mailefihi_Tuku'aho,Tonga,Viliami_Tupoulahi_Mailefihi_Tuku'aho,1233799663,C
ʻUluvalu,https://en.wikipedia.org/wiki/ʻUluvalu,Tonga,ʻUluvalu,1233799725,C
Henry Alcazar,https://en.wikipedia.org/wiki/Henry_Alcazar,Trinidad and Tobago,Henry_Alcazar,1248439386,Start
James Biggart,https://en.wikipedia.org/wiki/James_Biggart,Trinidad and Tobago,James_Biggart,1215233929,Start
Cyrus Prudhomme David,https://en.wikipedia.org/wiki/Cyrus_Prudhomme_David,Trinidad and Tobago,Cyrus_Prudhomme_David,1248439529,C
William Demas,https://en.wikipedia.org/wiki/William_Demas,Trinidad and Tobago,William_Demas,1213038644,Stub
Gypsy (calypsonian),https://en.wikipedia.org/wiki/Gypsy_(calypsonian),Trinidad and Tobago,Gypsy_(calypsonian),1189251189,Start
Isaac Hope,https://en.wikipedia.org/wiki/Isaac_Hope,Trinidad and Tobago,Isaac_Hope,1248439642,Start
Rudranath Indarsingh,https://en.wikipedia.org/wiki/Rudranath_Indarsingh,Trinidad and Tobago,Rudranath_Indarsingh,1159203982,Start
Martin Joseph,https://en.wikipedia.org/wiki/Martin_Joseph,Trinidad and Tobago,Martin_Joseph,1161562698,FA
Kenneth Lalla,https://en.wikipedia.org/wiki/Kenneth_Lalla,Trinidad and Tobago,Kenneth_Lalla,1242612498,Stub
Emmanuel Mzumbo Lazare,https://en.wikipedia.org/wiki/Emmanuel_Mzumbo_Lazare,Trinidad and Tobago,Emmanuel_Mzumbo_Lazare,1248439114,Stub
Randall Mitchell,https://en.wikipedia.org/wiki/Randall_Mitchell,Trinidad and Tobago,Randall_Mitchell,1240295547,Stub
Arnold Piggott,https://en.wikipedia.org/wiki/Arnold_Piggott,Trinidad and Tobago,Arnold_Piggott,1071023974,C
"David Pitt, Baron Pitt of Hampstead","https://en.wikipedia.org/wiki/David_Pitt,_Baron_Pitt_of_Hampstead",Trinidad and Tobago,"David_Pitt,_Baron_Pitt_of_Hampstead",1246927282,C
Kevin Ramnarine,https://en.wikipedia.org/wiki/Kevin_Ramnarine,Trinidad and Tobago,Kevin_Ramnarine,1244729200,C
Richie Sookhai,https://en.wikipedia.org/wiki/Richie_Sookhai,Trinidad and Tobago,Richie_Sookhai,1246751731,GA
Sarran Teelucksingh,https://en.wikipedia.org/wiki/Sarran_Teelucksingh,Trinidad and Tobago,Sarran_Teelucksingh,1185047119,Stub
Ronald Jay Williams,https://en.wikipedia.org/wiki/Ronald_Jay_Williams,Trinidad and Tobago,Ronald_Jay_Williams,1180617130,Start
Hugh Wooding,https://en.wikipedia.org/wiki/Hugh_Wooding,Trinidad and Tobago,Hugh_Wooding,1152937955,C
Habib Achour,https://en.wikipedia.org/wiki/Habib_Achour,Tunisia,Habib_Achour,1029574553,Stub
Mekki Aloui,https://en.wikipedia.org/wiki/Mekki_Aloui,Tunisia,Mekki_Aloui,1041433441,Start
Ferjani Bel Haj Ammar,https://en.wikipedia.org/wiki/Ferjani_Bel_Haj_Ammar,Tunisia,Ferjani_Bel_Haj_Ammar,1227259078,Stub
Chedly Ayari,https://en.wikipedia.org/wiki/Chedly_Ayari,Tunisia,Chedly_Ayari,1246267692,C
Mahmoud Ben Ayed,https://en.wikipedia.org/wiki/Mahmoud_Ben_Ayed,Tunisia,Mahmoud_Ben_Ayed,1121659355,C
Mounir Baatour,https://en.wikipedia.org/wiki/Mounir_Baatour,Tunisia,Mounir_Baatour,1247446269,C
Selma Baccar,https://en.wikipedia.org/wiki/Selma_Baccar,Tunisia,Selma_Baccar,1229550928,C
Yadh Ben Achour,https://en.wikipedia.org/wiki/Yadh_Ben_Achour,Tunisia,Yadh_Ben_Achour,1206421193,Start
Nizar Ben Néji,https://en.wikipedia.org/wiki/Nizar_Ben_Néji,Tunisia,Nizar_Ben_Néji,1250502457,C
Ahmed Ben Salah,https://en.wikipedia.org/wiki/Ahmed_Ben_Salah,Tunisia,Ahmed_Ben_Salah,1251038832,Start
Leila Ben-Gacem,https://en.wikipedia.org/wiki/Leila_Ben-Gacem,Tunisia,Leila_Ben-Gacem,1246280549,Stub
Mohamed Nejib Berriche,https://en.wikipedia.org/wiki/Mohamed_Nejib_Berriche,Tunisia,Mohamed_Nejib_Berriche,1157691325,Stub
Khemais Chammari,https://en.wikipedia.org/wiki/Khemais_Chammari,Tunisia,Khemais_Chammari,1245069775,Start
Ghazi Chaouachi,https://en.wikipedia.org/wiki/Ghazi_Chaouachi,Tunisia,Ghazi_Chaouachi,1213401513,C
Ali Chaouch,https://en.wikipedia.org/wiki/Ali_Chaouch,Tunisia,Ali_Chaouch,1101144527,Start
Mohamed Charfi,https://en.wikipedia.org/wiki/Mohamed_Charfi,Tunisia,Mohamed_Charfi,1173466957,GA
Mohamed Messaoud Chebbi,https://en.wikipedia.org/wiki/Mohamed_Messaoud_Chebbi,Tunisia,Mohamed_Messaoud_Chebbi,1250364062,Start
Ahmad ibn Abi Diyaf,https://en.wikipedia.org/wiki/Ahmad_ibn_Abi_Diyaf,Tunisia,Ahmad_ibn_Abi_Diyaf,1192641571,B
Mahmoud Djellouli,https://en.wikipedia.org/wiki/Mahmoud_Djellouli,Tunisia,Mahmoud_Djellouli,1231151585,C
Kamel Feki,https://en.wikipedia.org/wiki/Kamel_Feki,Tunisia,Kamel_Feki,1225752455,C
Mohamed Salah Fliss,https://en.wikipedia.org/wiki/Mohamed_Salah_Fliss,Tunisia,Mohamed_Salah_Fliss,1227258994,GA
Mohamed Ghannouchi,https://en.wikipedia.org/wiki/Mohamed_Ghannouchi,Tunisia,Mohamed_Ghannouchi,1245419804,Stub
Rached Ghannouchi,https://en.wikipedia.org/wiki/Rached_Ghannouchi,Tunisia,Rached_Ghannouchi,1234345585,C
Sadok Ghileb,https://en.wikipedia.org/wiki/Sadok_Ghileb,Tunisia,Sadok_Ghileb,1188912669,Start
Nebiha Gueddana,https://en.wikipedia.org/wiki/Nebiha_Gueddana,Tunisia,Nebiha_Gueddana,1241733211,Start
Mezri Haddad,https://en.wikipedia.org/wiki/Mezri_Haddad,Tunisia,Mezri_Haddad,1245069779,Start
Radhia Haddad,https://en.wikipedia.org/wiki/Radhia_Haddad,Tunisia,Radhia_Haddad,1216518217,Start
Ali Bach Hamba,https://en.wikipedia.org/wiki/Ali_Bach_Hamba,Tunisia,Ali_Bach_Hamba,1058096753,C
Olfa Hamdi,https://en.wikipedia.org/wiki/Olfa_Hamdi,Tunisia,Olfa_Hamdi,1250280459,Stub
Mohamed Hechmi Hamdi,https://en.wikipedia.org/wiki/Mohamed_Hechmi_Hamdi,Tunisia,Mohamed_Hechmi_Hamdi,1245975915,C
Kamel Idir,https://en.wikipedia.org/wiki/Kamel_Idir,Tunisia,Kamel_Idir,1241821686,Start
Chaima Issa,https://en.wikipedia.org/wiki/Chaima_Issa,Tunisia,Chaima_Issa,1247869012,C
Kamel Jendoubi,https://en.wikipedia.org/wiki/Kamel_Jendoubi,Tunisia,Kamel_Jendoubi,1246278868,Start
Faten Kallel,https://en.wikipedia.org/wiki/Faten_Kallel,Tunisia,Faten_Kallel,1149042387,Start
Ibrahim Kassas,https://en.wikipedia.org/wiki/Ibrahim_Kassas,Tunisia,Ibrahim_Kassas,1006730604,Stub
Othman Kechrid,https://en.wikipedia.org/wiki/Othman_Kechrid,Tunisia,Othman_Kechrid,1098427519,Start
Omezzine Khelifa,https://en.wikipedia.org/wiki/Omezzine_Khelifa,Tunisia,Omezzine_Khelifa,1214165443,Start
Khemaïs Ksila,https://en.wikipedia.org/wiki/Khemaïs_Ksila,Tunisia,Khemaïs_Ksila,1221638129,Start
Slaheddine Maaoui,https://en.wikipedia.org/wiki/Slaheddine_Maaoui,Tunisia,Slaheddine_Maaoui,1166428712,GA
Selma Hédia Mabrouk,https://en.wikipedia.org/wiki/Selma_Hédia_Mabrouk,Tunisia,Selma_Hédia_Mabrouk,1246290691,Stub
Zouhair Maghzaoui,https://en.wikipedia.org/wiki/Zouhair_Maghzaoui,Tunisia,Zouhair_Maghzaoui,1250280157,Start
Seifeddine Makhlouf,https://en.wikipedia.org/wiki/Seifeddine_Makhlouf,Tunisia,Seifeddine_Makhlouf,1238913743,Stub
Mohamed Masmoudi,https://en.wikipedia.org/wiki/Mohamed_Masmoudi,Tunisia,Mohamed_Masmoudi,1227259218,Start
Mustapha Masmoudi,https://en.wikipedia.org/wiki/Mustapha_Masmoudi,Tunisia,Mustapha_Masmoudi,1156977351,Stub
Tarak Mekki,https://en.wikipedia.org/wiki/Tarak_Mekki,Tunisia,Tarak_Mekki,1061580986,Start
Ahmed Mestiri,https://en.wikipedia.org/wiki/Ahmed_Mestiri,Tunisia,Ahmed_Mestiri,1246087732,C
Naceur Ben Jaâfar,https://en.wikipedia.org/wiki/Naceur_Ben_Jaâfar,Tunisia,Naceur_Ben_Jaâfar,994431648,B
Mahmud Qabadu,https://en.wikipedia.org/wiki/Mahmud_Qabadu,Tunisia,Mahmud_Qabadu,1174232532,C
Giuseppe Raffo,https://en.wikipedia.org/wiki/Giuseppe_Raffo,Tunisia,Giuseppe_Raffo,1246019865,Start
Mustapha Saheb Ettabaa,https://en.wikipedia.org/wiki/Mustapha_Saheb_Ettabaa,Tunisia,Mustapha_Saheb_Ettabaa,1227721793,C
Salah Farhat,https://en.wikipedia.org/wiki/Salah_Farhat,Tunisia,Salah_Farhat,1177418574,C
Saïda Sassi,https://en.wikipedia.org/wiki/Saïda_Sassi,Tunisia,Saïda_Sassi,1126876949,C
Béchir Sfar,https://en.wikipedia.org/wiki/Béchir_Sfar,Tunisia,Béchir_Sfar,1223510711,Start
Tahar Sfar,https://en.wikipedia.org/wiki/Tahar_Sfar,Tunisia,Tahar_Sfar,1130378402,C
Ahmed Tlili,https://en.wikipedia.org/wiki/Ahmed_Tlili,Tunisia,Ahmed_Tlili,1100681508,Start
Imed Trabelsi,https://en.wikipedia.org/wiki/Imed_Trabelsi,Tunisia,Imed_Trabelsi,1249332314,GA
Mohamed Larbi Zarrouk,https://en.wikipedia.org/wiki/Mohamed_Larbi_Zarrouk,Tunisia,Mohamed_Larbi_Zarrouk,1129748425,Stub
Ali Zouaoui,https://en.wikipedia.org/wiki/Ali_Zouaoui,Tunisia,Ali_Zouaoui,1061578606,C
Avni Akyol,https://en.wikipedia.org/wiki/Avni_Akyol,Turkey,Avni_Akyol,1237450327,Stub
Ali Cenani,https://en.wikipedia.org/wiki/Ali_Cenani,Turkey,Ali_Cenani,1182769386,Start
Cihan Alptekin,https://en.wikipedia.org/wiki/Cihan_Alptekin,Turkey,Cihan_Alptekin,1230258434,Stub
Kadri Altay,https://en.wikipedia.org/wiki/Kadri_Altay,Turkey,Kadri_Altay,1151924336,Start
Fahrettin Altun,https://en.wikipedia.org/wiki/Fahrettin_Altun,Turkey,Fahrettin_Altun,1238177958,Start
Oğuzhan Asiltürk,https://en.wikipedia.org/wiki/Oğuzhan_Asiltürk,Turkey,Oğuzhan_Asiltürk,1220948663,Start
Can Atalay,https://en.wikipedia.org/wiki/Can_Atalay,Turkey,Can_Atalay,1238041206,C
Aziz Feyzi Pirinççizâde,https://en.wikipedia.org/wiki/Aziz_Feyzi_Pirinççizâde,Turkey,Aziz_Feyzi_Pirinççizâde,1240060888,Start
Abdurrahman Başkan,https://en.wikipedia.org/wiki/Abdurrahman_Başkan,Turkey,Abdurrahman_Başkan,1244340264,C
Hasan Basri Güzeloğlu,https://en.wikipedia.org/wiki/Hasan_Basri_Güzeloğlu,Turkey,Hasan_Basri_Güzeloğlu,1250846017,Stub
Fahri Batıca,https://en.wikipedia.org/wiki/Fahri_Batıca,Turkey,Fahri_Batıca,1186977472,Start
Tuna Bekleviç,https://en.wikipedia.org/wiki/Tuna_Bekleviç,Turkey,Tuna_Bekleviç,1243748348,Start
